customer_id,product_id,date_id,quantity,total_amount
32,1,56,3,12000
74,6,239,2,6000
95,1,39,1,4000
14,5,223,3,1050
7,2,287,3,3600
4,6,364,2,6000
43,4,314,1,150
82,5,118,4,1400
9,3,238,2,400
38,6,259,5,15000
92,2,74,5,6000
31,4,329,3,450
13,6,65,1,3000
84,2,350,5,6000
30,3,94,1,200
36,2,70,4,4800
62,5,268,3,1050
35,6,361,3,9000
42,4,256,1,150
37,6,136,3,9000
46,4,28,2,300
17,2,231,2,2400
4,2,334,2,2400
65,6,335,5,15000
20,2,15,2,2400
24,3,130,3,600
75,3,323,1,200
71,1,63,2,8000
95,4,119,3,450
16,3,88,1,200
25,1,7,4,16000
45,2,205,4,4800
79,3,315,2,400
36,1,248,4,16000
86,2,9,5,6000
15,6,114,2,6000
81,4,51,1,150
62,5,109,4,1400
65,6,27,5,15000
46,2,254,2,2400
26,3,150,5,1000
72,3,51,4,800
30,4,293,2,300
65,3,64,2,400
95,5,275,2,700
62,5,24,2,700
8,4,195,5,750
63,3,9,5,1000
95,1,210,2,8000
50,6,309,2,6000
16,2,59,5,6000
66,4,184,5,750
82,6,163,3,9000
36,4,294,2,300
28,1,26,5,20000
15,1,53,2,8000
24,3,177,5,1000
49,5,107,1,350
91,2,278,4,4800
70,1,184,4,16000
35,1,110,2,8000
27,1,210,5,20000
22,5,285,5,1750
65,2,310,4,4800
3,3,105,1,200
26,1,9,5,20000
38,1,28,4,16000
59,1,175,4,16000
30,5,29,3,1050
56,4,221,5,750
96,4,323,3,450
87,1,206,2,8000
51,4,50,1,150
24,4,152,3,450
68,4,123,4,600
53,6,180,2,6000
35,1,287,3,12000
49,6,315,4,12000
23,3,38,3,600
74,5,337,4,1400
55,2,255,2,2400
71,3,87,5,1000
81,3,305,5,1000
48,1,305,2,8000
45,1,94,4,16000
79,1,63,5,20000
15,3,124,1,200
30,2,148,5,6000
19,6,234,1,3000
86,3,7,4,800
43,6,48,2,6000
46,1,274,4,16000
96,5,286,5,1750
72,3,308,4,800
58,3,324,3,600
82,6,85,1,3000
22,1,172,3,12000
56,6,170,4,12000
12,5,280,2,700
74,1,338,1,4000
84,1,235,4,16000
17,6,142,4,12000
40,5,50,5,1750
26,3,128,5,1000
100,6,286,4,12000
2,2,315,4,4800
6,2,194,5,6000
93,1,309,2,8000
79,6,191,3,9000
51,5,289,4,1400
60,5,254,1,350
26,4,135,3,450
69,1,23,2,8000
84,6,7,4,12000
75,2,137,4,4800
64,3,153,2,400
93,4,336,5,750
25,5,145,3,1050
8,6,264,1,3000
51,1,306,1,4000
99,3,172,2,400
58,1,31,2,8000
40,2,106,2,2400
94,4,292,5,750
17,1,357,4,16000
84,4,269,5,750
81,6,314,3,9000
54,4,6,2,300
26,5,174,3,1050
99,6,95,4,12000
76,1,268,5,20000
67,1,197,3,12000
38,1,98,5,20000
93,5,119,4,1400
56,3,144,2,400
59,1,25,4,16000
76,5,120,2,700
5,1,232,3,12000
92,4,162,4,600
95,3,10,4,800
2,1,311,2,8000
41,3,3,5,1000
74,1,254,4,16000
87,5,285,2,700
80,6,235,1,3000
12,1,247,3,12000
22,2,100,5,6000
2,2,271,3,3600
73,5,331,4,1400
36,6,337,3,9000
8,1,219,2,8000
97,1,40,4,16000
73,3,249,4,800
61,5,299,2,700
6,3,26,5,1000
6,1,137,4,16000
71,1,357,1,4000
28,4,299,2,300
62,5,332,5,1750
74,3,7,3,600
76,3,218,1,200
66,4,222,2,300
87,6,38,1,3000
34,2,328,2,2400
25,5,37,3,1050
11,3,252,2,400
75,5,78,3,1050
18,1,123,5,20000
76,1,296,1,4000
70,3,351,1,200
37,4,151,4,600
68,6,187,2,6000
1,4,70,3,450
78,3,90,5,1000
68,1,50,3,12000
53,6,291,3,9000
34,2,283,4,4800
8,5,223,2,700
91,2,341,1,1200
60,3,154,1,200
13,4,287,4,600
95,2,84,4,4800
24,5,183,1,350
1,1,50,1,4000
81,3,272,2,400
97,4,160,2,300
88,1,272,4,16000
100,1,96,3,12000
48,6,134,2,6000
41,3,219,2,400
18,5,196,1,350
20,4,272,1,150
78,4,274,3,450
48,4,101,2,300
90,5,216,3,1050
72,4,225,1,150
50,4,222,2,300
68,3,355,5,1000
45,6,127,3,9000
87,6,237,3,9000
34,4,103,4,600
4,3,17,3,600
16,3,278,3,600
74,3,299,5,1000
6,6,110,2,6000
38,4,97,3,450
79,2,50,5,6000
55,5,346,5,1750
45,6,62,5,15000
37,5,82,2,700
47,3,351,1,200
29,5,202,2,700
53,6,25,5,15000
41,3,209,1,200
4,1,128,2,8000
87,5,171,2,700
64,3,239,2,400
67,2,270,1,1200
22,2,227,1,1200
64,2,177,3,3600
94,2,49,1,1200
71,5,140,2,700
7,5,102,3,1050
25,4,157,3,450
25,4,359,1,150
80,4,135,2,300
6,5,82,2,700
65,6,168,2,6000
79,5,172,4,1400
95,1,332,2,8000
23,2,353,2,2400
63,3,54,4,800
79,6,31,2,6000
64,1,99,4,16000
27,1,37,2,8000
100,2,77,3,3600
39,6,29,3,9000
58,1,64,1,4000
92,1,98,4,16000
27,1,157,4,16000
38,5,46,3,1050
39,1,119,5,20000
19,4,106,3,450
96,3,292,2,400
42,3,156,2,400
75,6,275,4,12000
48,1,69,3,12000
76,2,158,1,1200
35,4,325,4,600
23,2,357,5,6000
79,3,232,1,200
22,2,342,4,4800
25,6,33,1,3000
97,2,74,4,4800
73,4,356,3,450
87,4,281,5,750
81,3,202,1,200
71,1,89,4,16000
97,2,32,5,6000
95,2,58,2,2400
18,1,87,5,20000
70,2,103,1,1200
89,2,163,1,1200
32,1,319,2,8000
74,1,50,1,4000
84,3,196,2,400
21,2,336,2,2400
53,2,20,3,3600
60,2,108,4,4800
70,5,197,3,1050
65,5,128,1,350
30,4,259,2,300
33,3,346,3,600
59,4,19,4,600
3,2,332,5,6000
87,4,190,3,450
94,6,321,1,3000
27,4,107,1,150
56,6,242,2,6000
21,5,310,2,700
93,4,146,1,150
57,6,316,5,15000
36,1,132,2,8000
77,1,101,3,12000
88,6,210,2,6000
52,3,83,1,200
40,1,173,3,12000
3,2,136,1,1200
23,5,263,3,1050
28,4,95,4,600
58,3,346,4,800
11,1,254,1,4000
3,4,333,1,150
26,4,3,1,150
9,4,85,2,300
18,1,253,5,20000
29,3,345,5,1000
16,6,288,3,9000
98,5,270,1,350
11,4,182,1,150
48,2,66,5,6000
24,3,264,1,200
13,4,103,4,600
70,2,146,3,3600
20,3,126,5,1000
90,6,31,4,12000
99,4,323,5,750
85,4,97,1,150
97,2,10,2,2400
49,6,281,5,15000
14,5,218,1,350
98,1,365,2,8000
70,2,346,4,4800
97,1,27,5,20000
12,6,123,4,12000
36,6,2,1,3000
30,3,331,2,400
1,6,329,3,9000
67,4,6,3,450
48,1,345,3,12000
35,3,35,3,600
12,2,27,2,2400
62,3,147,2,400
17,4,173,1,150
58,5,338,5,1750
51,4,114,4,600
37,4,57,2,300
55,6,83,1,3000
66,5,307,5,1750
24,5,261,4,1400
20,2,59,2,2400
17,6,337,5,15000
66,2,13,2,2400
42,5,3,3,1050
69,2,169,2,2400
93,6,119,5,15000
38,6,257,3,9000
53,2,179,4,4800
3,1,32,2,8000
42,3,292,2,400
83,2,312,3,3600
31,1,111,3,12000
53,3,64,1,200
71,6,143,5,15000
68,6,300,2,6000
41,1,84,1,4000
13,3,282,5,1000
36,4,116,3,450
85,3,145,1,200
69,4,52,4,600
12,4,128,3,450
65,2,42,2,2400
17,6,288,2,6000
8,4,127,4,600
2,6,144,5,15000
50,5,304,1,350
96,3,349,2,400
57,4,81,4,600
87,3,54,3,600
26,4,168,5,750
90,2,126,5,6000
45,2,95,5,6000
79,6,288,2,6000
8,6,197,3,9000
71,4,29,4,600
53,6,202,2,6000
64,5,237,5,1750
23,5,322,3,1050
52,6,115,5,15000
85,1,144,3,12000
45,5,41,5,1750
34,2,5,3,3600
65,6,229,2,6000
63,5,134,2,700
96,1,120,5,20000
91,6,240,5,15000
48,2,180,3,3600
55,2,117,2,2400
25,3,66,1,200
48,1,128,1,4000
28,3,318,1,200
91,2,94,3,3600
25,1,84,1,4000
44,1,319,2,8000
83,2,227,4,4800
48,3,91,1,200
81,2,268,5,6000
31,4,304,4,600
46,2,346,1,1200
36,3,29,3,600
16,2,322,1,1200
10,5,326,1,350
41,1,140,5,20000
94,1,56,3,12000
41,3,339,5,1000
23,6,10,1,3000
68,1,121,3,12000
86,2,210,5,6000
24,2,301,5,6000
16,1,32,2,8000
93,3,196,4,800
36,5,180,3,1050
58,3,25,3,600
51,6,236,5,15000
20,4,109,1,150
44,3,27,5,1000
29,6,184,2,6000
100,4,31,3,450
84,2,246,3,3600
33,4,121,1,150
25,5,231,3,1050
61,1,61,2,8000
87,6,317,3,9000
17,1,335,4,16000
77,3,113,5,1000
64,2,292,1,1200
100,1,102,2,8000
51,6,107,5,15000
14,1,308,5,20000
75,6,157,1,3000
52,2,236,2,2400
12,2,133,3,3600
10,4,19,2,300
53,4,185,3,450
13,1,362,4,16000
68,6,163,2,6000
85,3,361,1,200
37,1,185,4,16000
34,5,220,2,700
53,2,74,3,3600
97,3,129,4,800
42,4,237,4,600
72,2,347,3,3600
23,6,84,4,12000
51,1,102,4,16000
94,4,206,5,750
87,6,173,2,6000
26,6,337,2,6000
89,4,13,3,450
25,5,6,4,1400
96,5,209,1,350
93,2,349,1,1200
52,2,173,5,6000
66,1,194,3,12000
78,3,137,3,600
64,3,125,1,200
86,3,346,5,1000
69,4,181,2,300
51,2,45,4,4800
20,3,57,4,800
23,5,301,5,1750
38,5,364,4,1400
3,2,168,3,3600
42,2,168,5,6000
32,5,317,4,1400
92,1,146,2,8000
44,1,226,3,12000
50,5,131,2,700
26,6,101,5,15000
1,3,297,3,600
68,6,106,2,6000
27,3,142,2,400
97,1,14,2,8000
57,2,276,2,2400
25,6,202,3,9000
22,5,335,2,700
95,6,259,4,12000
59,6,256,3,9000
4,6,267,3,9000
15,2,351,1,1200
89,2,125,2,2400
46,5,321,3,1050
39,6,82,3,9000
78,6,244,2,6000
10,2,343,4,4800
25,1,198,1,4000
100,1,302,3,12000
7,5,156,4,1400
91,4,190,5,750
33,1,88,3,12000
38,1,142,4,16000
59,5,355,2,700
76,5,194,1,350
5,1,139,2,8000
36,6,172,4,12000
3,3,208,5,1000
37,2,150,3,3600
1,2,272,5,6000
85,3,156,4,800
1,5,142,5,1750
53,6,160,3,9000
76,1,256,4,16000
60,2,23,3,3600
87,1,123,5,20000
57,2,360,3,3600
66,6,212,2,6000
16,4,60,3,450
78,6,19,1,3000
97,1,268,4,16000
87,5,43,4,1400
75,6,32,5,15000
79,4,206,3,450
38,2,342,3,3600
68,5,191,5,1750
46,6,214,1,3000
57,2,273,1,1200
23,2,152,5,6000
75,5,115,4,1400
43,4,31,1,150
76,2,16,3,3600
36,3,87,5,1000
16,2,364,4,4800
43,6,215,2,6000
44,1,287,4,16000
46,4,53,4,600
8,2,302,5,6000
79,1,364,5,20000
9,5,190,4,1400
89,1,60,4,16000
36,1,236,2,8000
28,3,11,2,400
84,1,105,2,8000
16,2,8,5,6000
54,3,246,5,1000
12,5,325,2,700
10,1,73,2,8000
76,2,177,4,4800
68,6,69,5,15000
55,4,23,3,450
96,1,284,2,8000
90,5,166,1,350
92,2,318,5,6000
78,3,182,3,600
5,2,148,2,2400
25,3,223,2,400
27,4,57,3,450
83,2,292,4,4800
59,4,257,5,750
7,6,336,1,3000
90,3,183,5,1000
26,3,221,4,800
81,2,280,5,6000
85,2,42,4,4800
93,3,141,5,1000
76,3,134,4,800
47,1,215,2,8000
66,4,75,1,150
38,6,310,1,3000
1,3,315,3,600
62,2,131,1,1200
62,6,322,1,3000
53,5,123,2,700
95,3,62,1,200
70,5,20,1,350
44,5,343,4,1400
40,4,19,4,600
68,2,3,5,6000
7,6,38,5,15000
18,1,25,5,20000
44,1,264,3,12000
60,2,323,3,3600
2,5,174,2,700
64,1,273,1,4000
97,2,364,2,2400
97,4,145,1,150
12,5,141,2,700
67,6,88,3,9000
98,5,255,4,1400
92,1,95,4,16000
44,4,262,4,600
81,6,287,1,3000
29,4,337,3,450
80,2,101,3,3600
15,4,292,1,150
83,1,140,5,20000
30,6,92,3,9000
91,2,6,3,3600
46,3,187,5,1000
54,6,147,5,15000
37,5,24,4,1400
100,5,340,5,1750
33,2,58,3,3600
30,2,291,1,1200
41,3,150,5,1000
38,4,94,1,150
20,3,78,5,1000
54,6,358,5,15000
27,5,118,5,1750
75,3,281,3,600
49,4,7,1,150
51,3,28,3,600
31,5,50,3,1050
78,6,16,2,6000
3,4,108,1,150
22,3,148,5,1000
26,3,339,5,1000
94,5,277,3,1050
49,4,127,2,300
86,6,85,4,12000
21,3,191,5,1000
100,5,83,1,350
65,4,270,3,450
66,2,206,2,2400
57,3,111,3,600
70,5,19,4,1400
35,5,41,5,1750
42,3,235,3,600
45,1,214,4,16000
51,2,13,5,6000
99,4,164,5,750
11,6,107,2,6000
58,4,130,1,150
11,5,227,1,350
71,3,356,3,600
55,1,300,5,20000
74,4,305,3,450
48,6,122,5,15000
29,5,120,5,1750
36,1,116,1,4000
46,5,47,3,1050
5,5,95,2,700
40,5,238,3,1050
45,1,338,1,4000
79,2,291,1,1200
54,5,364,4,1400
4,3,20,3,600
56,2,330,1,1200
65,5,213,3,1050
35,2,364,3,3600
29,2,259,2,2400
26,5,352,5,1750
1,4,71,4,600
35,4,162,2,300
85,6,259,2,6000
30,1,203,5,20000
44,2,359,1,1200
37,6,305,4,12000
32,5,186,4,1400
89,2,97,3,3600
42,5,271,1,350
10,5,268,2,700
94,5,144,5,1750
5,2,11,2,2400
15,1,106,3,12000
88,6,300,1,3000
71,1,214,4,16000
25,5,154,2,700
14,1,153,2,8000
59,1,235,5,20000
68,6,26,5,15000
99,2,223,5,6000
6,4,218,5,750
86,2,136,4,4800
3,4,190,3,450
39,6,221,3,9000
8,1,263,5,20000
49,3,38,5,1000
90,4,119,2,300
55,4,319,5,750
95,5,303,5,1750
31,1,49,5,20000
87,4,65,2,300
79,4,192,3,450
28,5,305,5,1750
1,1,115,4,16000
15,3,77,4,800
54,4,252,1,150
14,5,40,4,1400
71,2,27,2,2400
95,4,225,4,600
89,6,352,5,15000
59,2,315,1,1200
45,1,324,3,12000
4,2,262,3,3600
4,5,283,4,1400
64,1,205,5,20000
81,6,81,5,15000
46,4,68,2,300
32,3,304,4,800
64,5,365,2,700
69,5,286,3,1050
97,6,27,3,9000
58,5,246,2,700
66,2,227,4,4800
57,3,119,3,600
92,6,202,3,9000
31,2,258,3,3600
29,5,124,4,1400
74,5,308,4,1400
98,6,122,4,12000
13,5,210,5,1750
51,2,276,3,3600
94,2,216,3,3600
82,3,108,4,800
44,2,54,4,4800
97,3,234,4,800
7,6,86,3,9000
43,3,268,4,800
59,3,116,3,600
76,3,125,2,400
53,3,277,5,1000
44,2,179,3,3600
83,6,93,2,6000
96,4,166,1,150
7,1,117,2,8000
11,6,99,3,9000
87,3,37,2,400
93,3,17,3,600
9,5,187,1,350
74,5,163,5,1750
81,5,364,2,700
52,3,85,4,800
41,5,337,2,700
40,6,270,2,6000
28,6,232,2,6000
58,3,22,4,800
14,1,228,3,12000
89,6,58,1,3000
39,6,105,3,9000
29,5,84,3,1050
26,2,102,3,3600
30,4,271,1,150
30,2,201,4,4800
18,1,1,2,8000
15,6,27,3,9000
7,1,166,2,8000
56,4,66,2,300
99,5,291,3,1050
75,5,230,5,1750
77,1,247,5,20000
85,5,323,4,1400
53,4,250,2,300
72,4,198,1,150
58,3,126,3,600
15,1,63,1,4000
70,6,33,4,12000
10,3,64,3,600
4,2,319,4,4800
40,1,246,3,12000
74,3,225,5,1000
20,1,263,4,16000
76,6,123,1,3000
52,2,206,5,6000
88,2,4,3,3600
10,5,226,2,700
80,1,223,4,16000
56,2,280,2,2400
9,6,282,1,3000
14,6,204,2,6000
39,6,119,2,6000
87,3,250,3,600
8,4,70,5,750
63,2,12,3,3600
86,6,308,2,6000
22,6,153,1,3000
53,3,110,2,400
28,4,55,3,450
94,6,2,5,15000
37,5,359,2,700
23,4,14,5,750
20,4,280,5,750
28,2,197,1,1200
96,4,245,2,300
13,2,350,3,3600
68,3,300,4,800
45,4,313,5,750
3,4,129,4,600
9,6,135,2,6000
80,1,297,4,16000
19,5,161,5,1750
5,3,183,3,600
70,1,316,4,16000
70,1,25,3,12000
2,1,59,3,12000
80,4,214,1,150
75,1,304,2,8000
27,6,102,3,9000
71,6,285,1,3000
10,6,44,3,9000
31,3,202,3,600
37,5,337,1,350
13,5,172,4,1400
34,1,324,5,20000
86,2,114,1,1200
48,6,139,3,9000
9,1,350,1,4000
41,2,79,4,4800
100,4,168,5,750
35,4,223,5,750
86,6,349,2,6000
64,6,83,1,3000
13,5,72,1,350
25,2,195,5,6000
55,5,30,4,1400
60,1,153,1,4000
50,6,175,3,9000
47,1,80,4,16000
55,4,191,5,750
22,3,349,2,400
71,3,215,3,600
7,1,218,2,8000
57,3,72,3,600
8,1,256,2,8000
59,5,246,3,1050
51,4,291,5,750
47,6,125,4,12000
84,4,62,5,750
48,4,271,4,600
14,1,100,2,8000
100,4,38,1,150
86,1,244,2,8000
31,4,120,4,600
4,1,266,4,16000
19,2,23,5,6000
9,5,11,4,1400
93,6,222,5,15000
39,1,363,3,12000
21,3,349,4,800
21,2,190,2,2400
49,6,237,1,3000
17,4,106,1,150
63,6,327,5,15000
67,1,364,2,8000
81,3,67,3,600
49,2,230,2,2400
35,1,273,4,16000
76,5,274,1,350
76,3,195,1,200
58,2,275,4,4800
62,6,176,5,15000
65,5,158,4,1400
35,2,1,5,6000
38,6,200,4,12000
53,2,137,5,6000
53,2,343,5,6000
23,2,120,2,2400
64,6,141,1,3000
98,5,252,3,1050
43,3,327,2,400
83,6,159,2,6000
5,1,13,2,8000
52,6,356,4,12000
79,5,342,3,1050
81,3,78,5,1000
9,1,130,3,12000
15,3,258,5,1000
22,5,99,2,700
82,4,241,1,150
56,6,31,2,6000
89,2,239,1,1200
29,1,5,3,12000
77,4,302,2,300
90,6,95,4,12000
7,4,226,4,600
31,3,230,3,600
10,2,161,2,2400
56,6,327,5,15000
69,2,61,4,4800
9,3,141,2,400
49,6,267,4,12000
67,4,363,2,300
17,5,31,1,350
39,6,214,2,6000
39,1,159,5,20000
49,5,24,1,350
98,4,109,2,300
48,3,317,3,600
1,2,144,2,2400
44,6,356,3,9000
42,6,232,1,3000
98,3,354,2,400
41,3,254,3,600
93,5,29,5,1750
73,2,20,2,2400
13,6,32,4,12000
94,3,55,2,400
42,2,230,2,2400
91,1,247,5,20000
51,1,292,2,8000
18,1,271,5,20000
37,3,8,3,600
94,2,273,1,1200
62,6,164,3,9000
90,2,274,1,1200
63,6,121,1,3000
88,6,52,1,3000
48,1,6,3,12000
2,2,323,1,1200
76,2,253,4,4800
14,3,86,2,400
70,4,224,1,150
40,3,131,5,1000
9,5,236,4,1400
55,1,130,4,16000
27,3,266,5,1000
10,2,333,3,3600
56,1,82,3,12000
61,1,75,5,20000
98,1,234,1,4000
41,3,89,3,600
5,6,170,1,3000
91,2,73,3,3600
74,1,237,4,16000
38,2,82,3,3600
71,4,61,5,750
8,6,161,4,12000
69,5,152,1,350
95,4,92,4,600
66,3,6,5,1000
57,3,215,5,1000
71,6,217,5,15000
68,2,319,4,4800
91,2,166,1,1200
36,6,200,4,12000
79,2,109,5,6000
51,4,238,2,300
52,4,88,3,450
25,2,24,5,6000
93,5,350,1,350
49,6,362,5,15000
64,5,105,4,1400
61,5,255,1,350
18,3,55,5,1000
65,5,21,2,700
81,5,224,2,700
17,6,217,1,3000
83,4,46,4,600
68,5,1,3,1050
72,6,252,5,15000
25,5,312,4,1400
88,1,11,5,20000
77,3,251,5,1000
89,3,66,2,400
74,5,317,4,1400
83,1,354,4,16000
22,2,365,5,6000
68,1,284,5,20000
62,1,3,2,8000
11,6,238,5,15000
76,6,31,4,12000
58,5,194,5,1750
86,3,328,3,600
63,2,284,2,2400
29,1,147,5,20000
92,3,363,5,1000
49,1,113,2,8000
65,5,245,4,1400
15,4,50,2,300
31,3,9,4,800
91,2,145,4,4800
44,2,3,3,3600
10,4,109,1,150
96,2,42,3,3600
85,4,337,4,600
83,3,337,5,1000
86,4,26,1,150
38,2,359,1,1200
50,1,285,5,20000
5,2,77,4,4800
66,2,242,4,4800
35,3,47,4,800
43,5,26,5,1750
24,1,159,5,20000
100,2,213,1,1200
16,6,312,2,6000
49,4,126,3,450
66,4,127,4,600
70,3,141,2,400
75,6,192,2,6000
89,2,348,1,1200
95,4,300,5,750
31,6,310,5,15000
11,6,349,3,9000
92,2,258,5,6000
70,6,94,4,12000
89,6,178,3,9000
45,4,332,1,150
10,1,122,1,4000
23,3,116,3,600
78,4,298,3,450
87,5,195,3,1050
10,6,29,2,6000
91,1,251,1,4000
26,6,195,3,9000
87,4,165,5,750
78,4,223,2,300
16,1,295,1,4000
4,1,132,5,20000
5,4,217,2,300
75,2,157,1,1200
12,4,133,1,150
53,5,121,2,700
38,1,204,2,8000
100,4,125,5,750
38,4,278,5,750
46,2,213,3,3600
64,1,108,1,4000
18,6,125,2,6000
16,4,187,1,150
77,5,298,1,350
4,3,8,2,400
45,2,19,4,4800
86,3,282,3,600
15,4,223,4,600
31,1,178,2,8000
80,6,43,4,12000
5,1,183,2,8000
81,4,70,5,750
90,1,197,4,16000
57,5,347,3,1050
12,6,39,5,15000
75,1,348,1,4000
16,6,33,4,12000
10,6,284,1,3000
60,5,18,5,1750
39,6,155,3,9000
72,4,12,4,600
53,1,324,3,12000
97,1,68,1,4000
94,2,167,2,2400
7,1,363,1,4000
85,3,51,2,400
50,3,143,3,600
91,5,215,3,1050
35,5,292,4,1400
79,1,362,5,20000
53,4,260,5,750
44,4,35,5,750
92,6,316,5,15000
10,3,43,3,600
98,3,252,1,200
25,3,144,3,600
98,3,352,1,200
50,3,101,1,200
53,5,63,4,1400
21,2,29,3,3600
3,5,357,5,1750
18,2,264,2,2400
3,5,360,5,1750
13,6,64,1,3000
54,4,186,1,150
59,2,282,3,3600
41,4,336,4,600
30,2,314,2,2400
12,5,204,1,350
80,4,149,2,300
27,1,249,5,20000
88,6,271,4,12000
99,2,253,3,3600
92,4,221,4,600
48,2,168,3,3600
39,2,90,4,4800
20,5,129,3,1050
71,4,168,5,750
94,1,115,2,8000
80,3,16,1,200
56,2,37,1,1200
82,1,54,1,4000
40,1,81,1,4000
90,2,279,1,1200
43,2,25,3,3600
77,4,167,1,150
16,6,328,4,12000
